dataset_group,source_id,clip_id,split,large_text,turbo_text,clean_text,clean_status,clean_confidence,patch_count,needs_review_reason,mp4_path,npz_path,txt_large_path,txt_turbo_path,txt_clean_path,url,title,channel,notes
argentina/existing,f15__LE_DIJE_QUE_SOY_ARGENTINO_-_Story_Time_-_CAP_91,f15::LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91::clip_0011,test,fui a viaje a montreal quebec canada,,fui a viaje a montreal quebec canada,unchanged_no_llm_baseline,low,0,llm_browser_not_run;turbo_blocked_no_audio_in_roi_mp4,gs://labios-argentos-vsr-clean-v1/argentina/existing/clips_mp4/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0011.mp4,gs://labios-argentos-vsr-clean-v1/argentina/existing/rois_npz/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0011.npz,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/large/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0011.txt,,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/clean_v1/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0011.txt,,LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,,clean_v1 mirrors large_existing until GPT patches are validated
argentina/existing,f15__LE_DIJE_QUE_SOY_ARGENTINO_-_Story_Time_-_CAP_91,f15::LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91::clip_0012,test,donde se habla frances no una ciudad super super linda,,donde se habla frances no una ciudad super super linda,unchanged_no_llm_baseline,low,0,llm_browser_not_run;turbo_blocked_no_audio_in_roi_mp4,gs://labios-argentos-vsr-clean-v1/argentina/existing/clips_mp4/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0012.mp4,gs://labios-argentos-vsr-clean-v1/argentina/existing/rois_npz/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0012.npz,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/large/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0012.txt,,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/clean_v1/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0012.txt,,LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,,clean_v1 mirrors large_existing until GPT patches are validated
argentina/existing,f15__LE_DIJE_QUE_SOY_ARGENTINO_-_Story_Time_-_CAP_91,f15::LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91::clip_0013,test,tengo varios amigos que viven en montreal especialmente en montreal  especialmente durante el verano en montreal,,tengo varios amigos que viven en montreal especialmente en montreal  especialmente durante el verano en montreal,unchanged_no_llm_baseline,low,0,llm_browser_not_run;turbo_blocked_no_audio_in_roi_mp4,gs://labios-argentos-vsr-clean-v1/argentina/existing/clips_mp4/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0013.mp4,gs://labios-argentos-vsr-clean-v1/argentina/existing/rois_npz/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0013.npz,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/large/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0013.txt,,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/clean_v1/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0013.txt,,LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,,clean_v1 mirrors large_existing until GPT patches are validated
argentina/existing,f15__LE_DIJE_QUE_SOY_ARGENTINO_-_Story_Time_-_CAP_91,f15::LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91::clip_0014,test,es espectacular y deberian ir a montreal por favor,,es espectacular y deberian ir a montreal por favor,unchanged_no_llm_baseline,low,0,llm_browser_not_run;turbo_blocked_no_audio_in_roi_mp4,gs://labios-argentos-vsr-clean-v1/argentina/existing/clips_mp4/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0014.mp4,gs://labios-argentos-vsr-clean-v1/argentina/existing/rois_npz/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0014.npz,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/large/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0014.txt,,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/clean_v1/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0014.txt,,LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,,clean_v1 mirrors large_existing until GPT patches are validated
argentina/existing,f15__LE_DIJE_QUE_SOY_ARGENTINO_-_Story_Time_-_CAP_91,f15::LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91::clip_0015,test,bueno les cuento ni bien llegaba al hotel donde me estaba quedando en montreal con mis amigos,,bueno les cuento ni bien llegaba al hotel donde me estaba quedando en montreal con mis amigos,unchanged_no_llm_baseline,low,0,llm_browser_not_run;turbo_blocked_no_audio_in_roi_mp4,gs://labios-argentos-vsr-clean-v1/argentina/existing/clips_mp4/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0015.mp4,gs://labios-argentos-vsr-clean-v1/argentina/existing/rois_npz/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0015.npz,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/large/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0015.txt,,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/clean_v1/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0015.txt,,LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,,clean_v1 mirrors large_existing until GPT patches are validated
argentina/existing,f15__LE_DIJE_QUE_SOY_ARGENTINO_-_Story_Time_-_CAP_91,f15::LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91::clip_0016,test,yo entraba primero mis amigos se quedaron agarraron todas sus valijas y todo,,yo entraba primero mis amigos se quedaron agarraron todas sus valijas y todo,unchanged_no_llm_baseline,low,0,llm_browser_not_run;turbo_blocked_no_audio_in_roi_mp4,gs://labios-argentos-vsr-clean-v1/argentina/existing/clips_mp4/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0016.mp4,gs://labios-argentos-vsr-clean-v1/argentina/existing/rois_npz/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0016.npz,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/large/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0016.txt,,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/clean_v1/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0016.txt,,LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,,clean_v1 mirrors large_existing until GPT patches are validated
argentina/existing,f15__LE_DIJE_QUE_SOY_ARGENTINO_-_Story_Time_-_CAP_91,f15::LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91::clip_0017,test,mientras yo estaba entrando al hotel para subir al lobby y hacer el checkin y todo,,mientras yo estaba entrando al hotel para subir al lobby y hacer el checkin y todo,unchanged_no_llm_baseline,low,0,llm_browser_not_run;turbo_blocked_no_audio_in_roi_mp4,gs://labios-argentos-vsr-clean-v1/argentina/existing/clips_mp4/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0017.mp4,gs://labios-argentos-vsr-clean-v1/argentina/existing/rois_npz/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0017.npz,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/large/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0017.txt,,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/clean_v1/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0017.txt,,LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,,clean_v1 mirrors large_existing until GPT patches are validated
argentina/existing,f15__LE_DIJE_QUE_SOY_ARGENTINO_-_Story_Time_-_CAP_91,f15::LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91::clip_0018,test,entro al ascensor y entran dos personas mas,,entro al ascensor y entran dos personas mas,unchanged_no_llm_baseline,low,0,llm_browser_not_run;turbo_blocked_no_audio_in_roi_mp4,gs://labios-argentos-vsr-clean-v1/argentina/existing/clips_mp4/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0018.mp4,gs://labios-argentos-vsr-clean-v1/argentina/existing/rois_npz/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0018.npz,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/large/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0018.txt,,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/clean_v1/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0018.txt,,LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,,clean_v1 mirrors large_existing until GPT patches are validated
argentina/existing,f15__LE_DIJE_QUE_SOY_ARGENTINO_-_Story_Time_-_CAP_91,f15::LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91::clip_0019,test,dos tipos que se veian como que si fuesen amigos,,dos tipos que se veian como que si fuesen amigos,unchanged_no_llm_baseline,low,0,llm_browser_not_run;turbo_blocked_no_audio_in_roi_mp4,gs://labios-argentos-vsr-clean-v1/argentina/existing/clips_mp4/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0019.mp4,gs://labios-argentos-vsr-clean-v1/argentina/existing/rois_npz/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0019.npz,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/large/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0019.txt,,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/clean_v1/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0019.txt,,LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,,clean_v1 mirrors large_existing until GPT patches are validated
argentina/existing,f15__LE_DIJE_QUE_SOY_ARGENTINO_-_Story_Time_-_CAP_91,f15::LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91::clip_0020,test,hablando en frances nada mas no completamente en frances,,hablando en frances nada mas no completamente en frances,unchanged_no_llm_baseline,low,0,llm_browser_not_run;turbo_blocked_no_audio_in_roi_mp4,gs://labios-argentos-vsr-clean-v1/argentina/existing/clips_mp4/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0020.mp4,gs://labios-argentos-vsr-clean-v1/argentina/existing/rois_npz/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0020.npz,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/large/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0020.txt,,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/clean_v1/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0020.txt,,LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,,clean_v1 mirrors large_existing until GPT patches are validated
argentina/existing,f15__LE_DIJE_QUE_SOY_ARGENTINO_-_Story_Time_-_CAP_91,f15::LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91::clip_0021,test,quebecois de quebec y yo ahi tranquilo solito,,quebecois de quebec y yo ahi tranquilo solito,unchanged_no_llm_baseline,low,0,llm_browser_not_run;turbo_blocked_no_audio_in_roi_mp4,gs://labios-argentos-vsr-clean-v1/argentina/existing/clips_mp4/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0021.mp4,gs://labios-argentos-vsr-clean-v1/argentina/existing/rois_npz/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0021.npz,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/large/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0021.txt,,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/clean_v1/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0021.txt,,LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,,clean_v1 mirrors large_existing until GPT patches are validated
argentina/existing,f15__LE_DIJE_QUE_SOY_ARGENTINO_-_Story_Time_-_CAP_91,f15::LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91::clip_0022,test,no pasaba nada y empece a darme cuenta de que estos pibes estos tipos,,no pasaba nada y empece a darme cuenta de que estos pibes estos tipos,unchanged_no_llm_baseline,low,0,llm_browser_not_run;turbo_blocked_no_audio_in_roi_mp4,gs://labios-argentos-vsr-clean-v1/argentina/existing/clips_mp4/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0022.mp4,gs://labios-argentos-vsr-clean-v1/argentina/existing/rois_npz/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0022.npz,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/large/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0022.txt,,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/clean_v1/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0022.txt,,LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,,clean_v1 mirrors large_existing until GPT patches are validated
argentina/existing,f15__LE_DIJE_QUE_SOY_ARGENTINO_-_Story_Time_-_CAP_91,f15::LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91::clip_0023,test,estaban burlando de mi y me estaba dando cuenta de eso,,estaban burlando de mi y me estaba dando cuenta de eso,unchanged_no_llm_baseline,low,0,llm_browser_not_run;turbo_blocked_no_audio_in_roi_mp4,gs://labios-argentos-vsr-clean-v1/argentina/existing/clips_mp4/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0023.mp4,gs://labios-argentos-vsr-clean-v1/argentina/existing/rois_npz/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0023.npz,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/large/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0023.txt,,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/clean_v1/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0023.txt,,LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,,clean_v1 mirrors large_existing until GPT patches are validated
argentina/existing,f15__LE_DIJE_QUE_SOY_ARGENTINO_-_Story_Time_-_CAP_91,f15::LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91::clip_0024,test,dije para un poco se estan burlando de mi,,dije para un poco se estan burlando de mi,unchanged_no_llm_baseline,low,0,llm_browser_not_run;turbo_blocked_no_audio_in_roi_mp4,gs://labios-argentos-vsr-clean-v1/argentina/existing/clips_mp4/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0024.mp4,gs://labios-argentos-vsr-clean-v1/argentina/existing/rois_npz/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0024.npz,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/large/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0024.txt,,gs://labios-argentos-vsr-clean-v1/argentina/existing/transcripts/clean_v1/LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91/clip_0024.txt,,LE DIJE QUE SOY ARGENTINO - Story Time - CAP 91,,clean_v1 mirrors large_existing until GPT patches are validated
